,SAC 0,Exports,SJR,DICU,Vern EC,SF_Tide,DXC
1966-09-27,15488.438390254974,11380.025272369385,1605.0654296875,1763.132568359375,583.5316162109375,5.193900108337402,1.0
1966-09-28,15488.438390254974,11380.025272369385,1605.0654296875,1763.132568359375,583.5316162109375,4.867599964141846,1.0
1966-09-29,15488.438390254974,11380.025272369385,1605.0654296875,1763.132568359375,583.5316162109375,4.5391998291015625,1.0
1966-09-30,15488.438390254974,11380.025272369385,1605.0654296875,1763.132568359375,583.5316162109375,4.50130033493042,1.0
1966-10-01,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.857700347900391,1.0
1966-10-02,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.00439977645874,1.0
1966-10-03,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.1045002937316895,1.0
1966-10-04,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.065999984741211,1.0
1966-10-05,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.02109956741333,1.0
1966-10-06,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.0543999671936035,1.0
1966-10-07,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.223499774932861,1.0
1966-10-08,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.36430025100708,1.0
1966-10-09,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.749899864196777,1.0
1966-10-10,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.090900421142578,1.0
1966-10-11,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.160200119018555,1.0
1966-10-12,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.034900188446045,1.0
1966-10-13,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.973700046539307,1.0
1966-10-14,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.830999851226807,1.0
1966-10-15,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,7.263800144195557,1.0
1966-10-16,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,7.263099670410156,1.0
1966-10-17,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.953200340270996,1.0
1966-10-18,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.32450008392334,1.0
1966-10-19,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.597500324249268,1.0
1966-10-20,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.967400074005127,1.0
1966-10-21,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.542400360107422,1.0
1966-10-22,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.446199893951416,1.0
1966-10-23,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.588700294494629,1.0
1966-10-24,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.651500225067139,1.0
1966-10-25,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.516899585723877,1.0
1966-10-26,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.525000095367432,1.0
1966-10-27,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,4.8632001876831055,1.0
1966-10-28,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.308200359344482,1.0
1966-10-29,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,5.818899631500244,1.0
1966-10-30,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.1153998374938965,1.0
1966-10-31,11137.182292938232,7735.826862335205,2072.251220703125,1395.6929931640625,554.6962280273438,6.224999904632568,1.0
1966-11-01,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.246799945831299,1.0
1966-11-02,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.103099822998047,1.0
1966-11-03,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.827900409698486,1.0
1966-11-04,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.539299964904785,1.0
1966-11-05,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.286099910736084,1.0
1966-11-06,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.047900199890137,1.0
1966-11-07,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.145900249481201,1.0
1966-11-08,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.533299922943115,1.0
1966-11-09,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.62529993057251,1.0
1966-11-10,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.389800071716309,1.0
1966-11-11,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.367599964141846,1.0
1966-11-12,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.851200103759766,1.0
1966-11-13,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,8.072199821472168,1.0
1966-11-14,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.770100116729736,1.0
1966-11-15,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.139999866485596,1.0
1966-11-16,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.422399997711182,0.0
1966-11-17,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.583199977874756,0.0
1966-11-18,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.7631001472473145,0.0
1966-11-19,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.361299514770508,0.0
1966-11-20,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.241300106048584,0.0
1966-11-21,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.18120002746582,0.0
1966-11-22,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.296000003814697,0.0
1966-11-23,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,4.24869966506958,0.0
1966-11-24,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.028400421142578,0.0
1966-11-25,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,5.713900089263916,0.0
1966-11-26,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.278599739074707,0.0
1966-11-27,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,6.815400123596191,0.0
1966-11-28,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.058599948883057,0.0
1966-11-29,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.249000072479248,0.0
1966-11-30,15926.519791603088,11428.405006408691,1848.26318359375,-6.911375045776367,617.8650512695312,7.216400146484375,0.0
1966-12-01,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.9066996574401855,0.0
1966-12-02,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.395199775695801,0.0
1966-12-03,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,5.73259973526001,0.0
1966-12-04,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,5.047499656677246,0.0
1966-12-05,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,4.946499824523926,0.0
1966-12-06,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,4.836000442504883,0.0
1966-12-07,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,5.184300422668457,0.0
1966-12-08,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.367799758911133,0.0
1966-12-09,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.259900093078613,0.0
1966-12-10,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.907700061798096,0.0
1966-12-11,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,8.235300064086914,0.0
1966-12-12,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,8.096400260925293,0.0
1966-12-13,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.721500396728516,0.0
1966-12-14,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.213399887084961,0.0
1966-12-15,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.443699836730957,0.0
1966-12-16,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,5.514599800109863,0.0
1966-12-17,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,4.601300239562988,0.0
1966-12-18,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,4.188499927520752,0.0
1966-12-19,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,3.849900007247925,0.0
1966-12-20,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,3.5190000534057617,0.0
1966-12-21,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,3.7523999214172363,0.0
1966-12-22,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,4.554900169372559,0.0
1966-12-23,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,5.397400379180908,0.0
1966-12-24,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.058900356292725,0.0
1966-12-25,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.84499979019165,0.0
1966-12-26,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.3471999168396,0.0
1966-12-27,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.744899749755859,0.0
1966-12-28,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.983700275421143,0.0
1966-12-29,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.8329997062683105,0.0
1966-12-30,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,7.288400173187256,0.0
1966-12-31,36432.927825927734,8119.869380950928,2740.494384765625,-1019.51806640625,724.1605224609375,6.559299945831299,0.0
1967-01-01,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.49429988861084,0.0
1967-01-02,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.019599914550781,0.0
1967-01-03,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,4.651000022888184,0.0
1967-01-04,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,4.969099998474121,0.0
1967-01-05,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.913000106811523,0.0
1967-01-06,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.677800178527832,0.0
1967-01-07,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.356299877166748,0.0
1967-01-08,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.748800277709961,0.0
1967-01-09,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.815199851989746,0.0
1967-01-10,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.608799934387207,0.0
1967-01-11,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.404799938201904,0.0
1967-01-12,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.860799789428711,0.0
1967-01-13,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.125199794769287,0.0
1967-01-14,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.335000038146973,0.0
1967-01-15,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,4.3069000244140625,0.0
1967-01-16,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,3.900700092315674,0.0
1967-01-17,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,3.3824000358581543,0.0
1967-01-18,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,3.2068002223968506,0.0
1967-01-19,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,3.8246002197265625,0.0
1967-01-20,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,4.553899765014648,0.0
1967-01-21,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.3628997802734375,0.0
1967-01-22,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.175099849700928,0.0
1967-01-23,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.882200241088867,0.0
1967-01-24,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.553299903869629,0.0
1967-01-25,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,8.080100059509277,0.0
1967-01-26,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,8.179300308227539,0.0
1967-01-27,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.826800346374512,0.0
1967-01-28,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,7.125500202178955,0.0
1967-01-29,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,6.013000011444092,0.0
1967-01-30,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,5.201999664306641,0.0
1967-01-31,52560.959533691406,6159.270847320557,2864.199951171875,-5187.197265625,703.55908203125,4.616000175476074,0.0
1967-02-01,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.020599842071533,0.0
1967-02-02,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.5914998054504395,0.0
1967-02-03,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.081399917602539,0.0
1967-02-04,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.496300220489502,0.0
1967-02-05,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.822000026702881,0.0
1967-02-06,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,7.006999969482422,0.0
1967-02-07,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.964099884033203,0.0
1967-02-08,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.939200401306152,0.0
1967-02-09,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.649400234222412,0.0
1967-02-10,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.125999927520752,0.0
1967-02-11,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.4532999992370605,0.0
1967-02-12,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,4.631400108337402,0.0
1967-02-13,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,3.9953999519348145,0.0
1967-02-14,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,3.4829001426696777,0.0
1967-02-15,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,3.462399959564209,0.0
1967-02-16,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,3.664100170135498,0.0
1967-02-17,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,4.01200008392334,0.0
1967-02-18,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,4.530699729919434,0.0
1967-02-19,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.187999725341797,0.0
1967-02-20,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.934000015258789,0.0
1967-02-21,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.755199909210205,0.0
1967-02-22,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,7.423699855804443,0.0
1967-02-23,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,7.709400177001953,0.0
1967-02-24,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,7.627799987792969,0.0
1967-02-25,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,7.081999778747559,0.0
1967-02-26,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,6.024099826812744,0.0
1967-02-27,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.3165998458862305,0.0
1967-02-28,52586.55668640137,7446.850002288818,3420.0,213.82818603515625,636.4036254882812,5.547900199890137,0.0
1967-03-01,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.71999979019165,0.0
1967-03-02,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.70419979095459,0.0
1967-03-03,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.715199947357178,0.0
1967-03-04,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.712600231170654,0.0
1967-03-05,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.7718000411987305,0.0
1967-03-06,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.90310001373291,0.0
1967-03-07,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.9481000900268555,0.0
1967-03-08,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.993599891662598,0.0
1967-03-09,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.852200031280518,0.0
1967-03-10,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.536200046539307,0.0
1967-03-11,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.899799823760986,0.0
1967-03-12,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.3282999992370605,0.0
1967-03-13,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,3.942700147628784,0.0
1967-03-14,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.2484002113342285,0.0
1967-03-15,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.332300186157227,0.0
1967-03-16,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.394099712371826,0.0
1967-03-17,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.355600357055664,0.0
1967-03-18,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.4293999671936035,0.0
1967-03-19,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,4.656000137329102,0.0
1967-03-20,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.066400051116943,0.0
1967-03-21,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.681300163269043,0.0
1967-03-22,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.240300178527832,0.0
1967-03-23,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.587599754333496,0.0
1967-03-24,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.666600227355957,0.0
1967-03-25,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.2606000900268555,0.0
1967-03-26,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,5.889400005340576,0.0
1967-03-27,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.3563995361328125,0.0
1967-03-28,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.68910026550293,0.0
1967-03-29,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.848800182342529,0.0
1967-03-30,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.633600234985352,0.0
1967-03-31,53408.27899169922,9800.094715118408,8832.7958984375,-856.9454345703125,325.17681884765625,6.15369987487793,0.0
1967-04-01,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.616500377655029,0.0
1967-04-02,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.195499897003174,0.0
1967-04-03,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.970300197601318,0.0
1967-04-04,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.903800010681152,0.0
1967-04-05,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.884200096130371,0.0
1967-04-06,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.697400093078613,0.0
1967-04-07,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.659900188446045,0.0
1967-04-08,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.386800289154053,0.0
1967-04-09,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.567200183868408,0.0
1967-04-10,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.9217000007629395,0.0
1967-04-11,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.269200325012207,0.0
1967-04-12,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.286399841308594,0.0
1967-04-13,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.41349983215332,0.0
1967-04-14,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.378899574279785,0.0
1967-04-15,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.188199996948242,0.0
1967-04-16,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.00540018081665,0.0
1967-04-17,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,4.952600002288818,0.0
1967-04-18,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.045899868011475,0.0
1967-04-19,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.2006001472473145,0.0
1967-04-20,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.4079999923706055,0.0
1967-04-21,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.572500228881836,0.0
1967-04-22,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.6392998695373535,0.0
1967-04-23,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,6.429100036621094,0.0
1967-04-24,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,7.290200233459473,0.0
1967-04-25,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,7.744500160217285,0.0
1967-04-26,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,7.624699592590332,0.0
1967-04-27,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,7.552000045776367,0.0
1967-04-28,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,7.019199848175049,0.0
1967-04-29,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,6.2480998039245605,0.0
1967-04-30,43779.15185546875,4567.351100921631,16677.609375,-868.9757690429688,212.36965942382812,5.4471001625061035,0.0
1967-05-01,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.727099895477295,0.0
1967-05-02,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.662400245666504,0.0
1967-05-03,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.561100006103516,0.0
1967-05-04,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.506100177764893,0.0
1967-05-05,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.245299816131592,0.0
1967-05-06,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,4.546800136566162,0.0
1967-05-07,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.139699935913086,0.0
1967-05-08,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.56850004196167,0.0
1967-05-09,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,6.014900207519531,0.0
1967-05-10,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,6.172100067138672,0.0
1967-05-11,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,6.298000335693359,0.0
1967-05-12,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,6.167600154876709,0.0
1967-05-13,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,6.165600299835205,0.0
1967-05-14,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.9191999435424805,0.0
1967-05-15,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.601099967956543,0.0
1967-05-16,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.2104997634887695,0.0
1967-05-17,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.068699836730957,0.0
1967-05-18,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.18720006942749,0.0
1967-05-19,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.288700103759766,0.0
1967-05-20,46516.70471191406,4142.76794052124,14761.85546875,2371.2294921875,181.18621826171875,5.451900005340576,0.0
